source,target,probability_mean,symbolic_confidence,neurosymbolic_score,confidence_label,path_distance,key_relation,ontology_path,known_positive,explanation,explanation_blocks,probability_std,numeric_score_target,source_type,target_type,score_final,sym_base_score,path_length,sym_category,top5_influent_nodes,best_ontology_path
RF_GE_STash,Stash,0.19761216192535294,0.745656012527252,0.5538406648165873,Moderate,1,has_reference(rev),RF_GE_STash --has_reference(rev)--> Stash,False,"The game element 'Stash' is recommended for the topic 'RF_GE_STash' (neuro-symbolic score: 0.554 — Moderate confidence, novel). The ontology directly validates this recommendation via a 'has_reference(rev)' relation (confidence: 0.75). Ontological path: [RF_GE_STash --has_reference(rev)--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is recommended for the topic 'RF_GE_STash' (neuro-symbolic score: 0.554 — Moderate confidence, novel)."", ""ontology"": ""The ontology directly validates this recommendation via a 'has_reference(rev)' relation (confidence: 0.75)."", ""path"": ""Ontological path: [RF_GE_STash --has_reference(rev)--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.21462620999289958,0.9172442572270822,ReferenceKey,Reward,0.3415385809856988,1.0,1,direct,OOPCourseCommunity | IK_GE_stash | JavaFunctions | JavaIf | Functions,RF_GE_STash → Stash
Loops,Stash,0.8490552192433979,0.393188972565102,0.5527421589025056,Weak,2,hasPreResource,Loops --hasPreResource--> Control_Statements --containsGameElement--> Stash,False,"The game element 'Stash' is recommended for the topic 'Loops' (neuro-symbolic score: 0.553 — Moderate confidence, novel). The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.39, path length: 2). Ontological path: [Loops --hasPreResource--> Control_Statements --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is recommended for the topic 'Loops' (neuro-symbolic score: 0.553 — Moderate confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.39, path length: 2)."", ""path"": ""Ontological path: [Loops --hasPreResource--> Control_Statements --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.18925263118570235,0.9172442572270822,GamifiedResource,Reward,0.8626930268401348,0.5,2,indirect,Control_Statements | Functions | Task_about_Java_Basics,Loops → Control_Statements → Stash
Java_Basics,Level_Up,0.8450550784304045,0.3931235127131284,0.5512995607141751,Weak,2,contains,Java_Basics --contains--> Variables --containsGameElement--> Level_Up,False,"The game element 'Level_Up' is recommended for the topic 'Java_Basics' (neuro-symbolic score: 0.551 — Moderate confidence, novel). The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.39, path length: 2). Ontological path: [Java_Basics --contains--> Variables --containsGameElement--> Level_Up]. 'Level_Up' is an element related to 'Level Up'.","{""strength"": ""The game element 'Level_Up' is recommended for the topic 'Java_Basics' (neuro-symbolic score: 0.551 — Moderate confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.39, path length: 2)."", ""path"": ""Ontological path: [Java_Basics --contains--> Variables --containsGameElement--> Level_Up]."", ""target"": ""'Level_Up' is an element related to 'Level Up'.""}",0.21552961952136218,1.0,Lesson,Level,0.8760440627443236,0.5,2,indirect,Task_about_Java_Basics | Variables | Arithmetic_operations,Java_Basics → Variables → Level_Up
Arguments_and_parameters,Level_Up,0.8418005414339005,0.39106591824153103,0.5488230363588603,Weak,2,hasPreResource(rev),Arguments_and_parameters --hasPreResource(rev)--> Overloading --containsGameElement--> Level_Up,False,"The game element 'Level_Up' is recommended for the topic 'Arguments_and_parameters' (neuro-symbolic score: 0.549 — Moderate confidence, novel). The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.39, path length: 2). Ontological path: [Arguments_and_parameters --hasPreResource(rev)--> Overloading --containsGameElement--> Level_Up]. 'Level_Up' is an element related to 'Level Up'.","{""strength"": ""The game element 'Level_Up' is recommended for the topic 'Arguments_and_parameters' (neuro-symbolic score: 0.549 — Moderate confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.39, path length: 2)."", ""path"": ""Ontological path: [Arguments_and_parameters --hasPreResource(rev)--> Overloading --containsGameElement--> Level_Up]."", ""target"": ""'Level_Up' is an element related to 'Level Up'.""}",0.19168954870385305,1.0,GamifiedResource,Level,0.8734404331471204,0.5,2,indirect,Overloading | Overriding | Polymorphism | Overloaded_constructors,Arguments_and_parameters → Overloading → Level_Up
Task_about_Polymorphism,Level_Up,0.8329753706413466,0.39106588555518684,0.5457342053353428,Weak,2,hasPreResource,Task_about_Polymorphism --hasPreResource--> Overriding --containsGameElement--> Level_Up,False,"The game element 'Level_Up' is recommended for the topic 'Task_about_Polymorphism' (neuro-symbolic score: 0.546 — Moderate confidence, novel). The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.39, path length: 2). Ontological path: [Task_about_Polymorphism --hasPreResource--> Overriding --containsGameElement--> Level_Up]. 'Level_Up' is an element related to 'Level Up'.","{""strength"": ""The game element 'Level_Up' is recommended for the topic 'Task_about_Polymorphism' (neuro-symbolic score: 0.546 — Moderate confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.39, path length: 2)."", ""path"": ""Ontological path: [Task_about_Polymorphism --hasPreResource--> Overriding --containsGameElement--> Level_Up]."", ""target"": ""'Level_Up' is an element related to 'Level Up'.""}",0.19889935629773461,1.0,GamifiedResource,Level,0.8663802965130774,0.5,2,indirect,Overriding | Overloading | Polymorphism | Overloaded_constructors,Task_about_Polymorphism → Overriding → Level_Up
Polymorphism,Level_Up,0.8462939613332996,0.3836129632609123,0.5455513125862479,Weak,2,contains,Polymorphism --contains--> Overloading --containsGameElement--> Level_Up,False,"The game element 'Level_Up' is recommended for the topic 'Polymorphism' (neuro-symbolic score: 0.546 — Moderate confidence, novel). The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.38, path length: 2). Ontological path: [Polymorphism --contains--> Overloading --containsGameElement--> Level_Up]. 'Level_Up' is an element related to 'Level Up'.","{""strength"": ""The game element 'Level_Up' is recommended for the topic 'Polymorphism' (neuro-symbolic score: 0.546 — Moderate confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.38, path length: 2)."", ""path"": ""Ontological path: [Polymorphism --contains--> Overloading --containsGameElement--> Level_Up]."", ""target"": ""'Level_Up' is an element related to 'Level Up'.""}",0.2147536798103214,1.0,Lesson,Level,0.8770351690666398,0.5,2,indirect,Overloading | Overriding | Overloaded_constructors,Polymorphism → Overloading → Level_Up
Java_Basics,Stash,0.8457899991166495,0.3829805914552289,0.5449638841367261,Weak,2,contains,Java_Basics --contains--> Functions --containsGameElement--> Stash,False,"The game element 'Stash' is recommended for the topic 'Java_Basics' (neuro-symbolic score: 0.545 — Moderate confidence, novel). The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.38, path length: 2). Ontological path: [Java_Basics --contains--> Functions --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is recommended for the topic 'Java_Basics' (neuro-symbolic score: 0.545 — Moderate confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.38, path length: 2)."", ""path"": ""Ontological path: [Java_Basics --contains--> Functions --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.21292500466766645,0.9172442572270822,Lesson,Reward,0.8600808507387361,0.5,2,indirect,Functions | Control_Statements | Arithmetic_operations,Java_Basics → Functions → Stash
3.16.0,Tiny_stash,0.1624886053237577,0.7430540869180592,0.5398561683600537,Moderate,1,has_latestVersion(rev),3.16.0 --has_latestVersion(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is recommended for the topic '3.16.0' (neuro-symbolic score: 0.540 — Moderate confidence, novel). The ontology directly validates this recommendation via a 'has_latestVersion(rev)' relation (confidence: 0.74). Ontological path: [3.16.0 --has_latestVersion(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is recommended for the topic '3.16.0' (neuro-symbolic score: 0.540 — Moderate confidence, novel)."", ""ontology"": ""The ontology directly validates this recommendation via a 'has_latestVersion(rev)' relation (confidence: 0.74)."", ""path"": ""Ontological path: [3.16.0 --has_latestVersion(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.22388013176082433,0.0415518252487452,unknown,Reward,0.1383012493087552,1.0,1,direct,Level_Up | Variables | Buil-in_Data_Types,3.16.0 → Tiny_stash
RFK_GE_TinyStash,Tiny_stash,0.15147491143681996,0.7456823250343286,0.5377097302752006,Moderate,1,has_reference(rev),RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is recommended for the topic 'RFK_GE_TinyStash' (neuro-symbolic score: 0.538 — Moderate confidence, novel). The ontology directly validates this recommendation via a 'has_reference(rev)' relation (confidence: 0.75). Ontological path: [RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is recommended for the topic 'RFK_GE_TinyStash' (neuro-symbolic score: 0.538 — Moderate confidence, novel)."", ""ontology"": ""The ontology directly validates this recommendation via a 'has_reference(rev)' relation (confidence: 0.75)."", ""path"": ""Ontological path: [RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.22714345838301703,0.0415518252487452,ReferenceKey,Reward,0.12949029419920502,1.0,1,direct,OOPCourseCommunity | IK_GE_TinyStash | JavaVariables | DataTypes | RFK_L1_R1,RFK_GE_TinyStash → Tiny_stash
RF_GE_BloackGame,BLockGame,0.14908876587518408,0.7455483110231311,0.5367874702213496,Moderate,1,has_reference(rev),RF_GE_BloackGame --has_reference(rev)--> BLockGame,False,"The game element 'BLockGame' is recommended for the topic 'RF_GE_BloackGame' (neuro-symbolic score: 0.537 — Moderate confidence, novel). The ontology directly validates this recommendation via a 'has_reference(rev)' relation (confidence: 0.75). Ontological path: [RF_GE_BloackGame --has_reference(rev)--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is recommended for the topic 'RF_GE_BloackGame' (neuro-symbolic score: 0.537 — Moderate confidence, novel)."", ""ontology"": ""The ontology directly validates this recommendation via a 'has_reference(rev)' relation (confidence: 0.75)."", ""path"": ""Ontological path: [RF_GE_BloackGame --has_reference(rev)--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.22840267683149476,0.12935257077791257,ReferenceKey,Badge,0.14514152685572979,1.0,1,direct,OOPCourseCommunity | IK_GE_BlockGame | JavaIf | JavaForWhile | RFK_L1_R4,RF_GE_BloackGame → BLockGame
Java_Basics,Tiny_stash,0.7865475035205218,0.3981942215561617,0.5341178702436877,Weak,2,contains,Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is recommended for the topic 'Java_Basics' (neuro-symbolic score: 0.534 — Moderate confidence, novel). The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.40, path length: 2). Ontological path: [Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is recommended for the topic 'Java_Basics' (neuro-symbolic score: 0.534 — Moderate confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.40, path length: 2)."", ""path"": ""Ontological path: [Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.29597095287313985,0.0415518252487452,Lesson,Reward,0.6375483678661665,0.5,2,indirect,Variables | Strings | Level_Up | Buil-in_Data_Types,Java_Basics → Variables → Tiny_stash
Java_Basics,BLockGame,0.8144956607851208,0.3829668631906672,0.5340019423487259,Weak,2,contains,Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame,False,"The game element 'BLockGame' is recommended for the topic 'Java_Basics' (neuro-symbolic score: 0.534 — Moderate confidence, novel). The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.38, path length: 2). Ontological path: [Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]. 'BLockGame' is an element related to 'BLockGame'.","{""strength"": ""The game element 'BLockGame' is recommended for the topic 'Java_Basics' (neuro-symbolic score: 0.534 — Moderate confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 1 intermediate concept(s) (confidence: 0.38, path length: 2)."", ""path"": ""Ontological path: [Java_Basics --contains--> Control_Statements --containsGameElement--> BLockGame]."", ""target"": ""'BLockGame' is an element related to 'BLockGame'.""}",0.23915173408225296,0.12935257077791257,Lesson,Badge,0.6774670427836792,0.5,2,indirect,Control_Statements | Task_about_Java_Basics | Loops,Java_Basics → Control_Statements → BLockGame
